Origin,Destination,Current Mode,Suggested Mode,Current Cost,Optimal Cost,Savings (%),Number of Shipments
ZMB,NOR,Air,Rail,13544.622312075258,427.71434453609095,96.84218330580708,19
BEN,SWZ,Air,Road,8140.654763387382,257.06715122953096,96.84218089697538,19
SLE,NLD,Air,Road,11438.622297429543,361.2445657779365,96.84188745475831,38
MDG,LBR,Air,Sea,26225.966963221563,828.2775806567122,96.84176533197703,19
GAB,PAK,Air,Rail,11962.805852821664,377.84339741465794,96.8415152593525,57
SWZ,BHR,Air,Rail,12793.020914409004,404.31595690338173,96.83955838414995,19
AGO,POL,Air,Road,11044.794402788672,349.165327379652,96.83864348537358,57
SSD,HRV,Air,Rail,11212.600390275125,354.4816688219456,96.83854185038653,19
BFA,TON,Air,Sea,69061.10251272652,2183.370430116053,96.83849467981821,19
KEN,LBN,Air,Rail,5783.928362780909,182.89024006029277,96.83795806951593,38
MUS,ESH,Air,Sea,34291.649172804035,1084.5252709582253,96.83734875073218,19
MDG,GMB,Air,Sea,28247.208462833078,893.3738884961004,96.83730203049417,19
DZA,COM,Air,Sea,25940.96918658108,820.7148423498076,96.83622135916822,38
EGY,BMU,Air,Sea,30044.30487869052,950.8811741098558,96.83507014740658,19
BEN,MUS,Air,Sea,26270.124355310065,831.5084928686231,96.83477519321089,19
MDG,BMU,Air,Sea,48595.69186352444,1539.1151655911901,96.83281561272217,19
MUS,AGO,Air,Sea,23279.516301256826,737.3528121899149,96.83261111335845,19
UGA,YEM,Air,Rail,5337.065787802865,169.09482299062614,96.83168936427448,19
DJI,PAN,Air,Sea,45961.5156052397,1456.365313566736,96.83133749096667,19
TZA,SGP,Air,Road,7770.018350506445,246.2775348906197,96.83041244201736,19
AGO,ABW,Air,Sea,40045.236552331,1269.5799261862833,96.82963559341896,19
BDI,LBY,Air,Rail,9749.473888229799,309.24885825555884,96.82804567917348,19
ESH,TUR,Air,Rail,6768.251998604692,214.70168675150015,96.82781186640565,76
EGY,ARM,Air,Road,4183.249750084372,132.73778013158056,96.82692193721152,19
MAR,HKG,Air,Road,18801.826430594992,596.7465803325958,96.8261244058633,38
TGO,ESH,Air,Rail,6846.9906700305555,217.33688540299178,96.8258042711482,19
EGY,LBN,Air,Road,1350.1694833391573,42.89246349592139,96.82317931006392,19
SLE,BHS,Air,Sea,29412.659955402905,934.432421081745,96.82302647057904,19
GHA,AUT,Air,Rail,7254.357789784603,230.49425143701612,96.82267875232743,19
TGO,FRA,Air,Rail,8666.441957941594,275.377689113972,96.82248273916349,114
GNB,CZE,Air,Road,9134.394050887357,290.5332789856207,96.81934808847669,19
BDI,ARE,Air,Rail,11585.235228673051,368.51791330544984,96.8190726728329,38
MUS,VIR,Air,Sea,51949.8766405331,1653.0886416428395,96.81791613658416,19
SLE,AGO,Air,Road,8204.554325008572,261.11531059766276,96.81743455824592,19
GNQ,MUS,Air,Sea,22395.902247727125,712.9322339226507,96.8166844718435,19
ZWE,LTU,Air,Road,19253.034977248124,613.053136053645,96.81581040714823,19
CIV,HKG,Air,Rail,22424.821116039493,714.2069091880953,96.81510543387455,19
BWA,ITA,Air,Road,12337.336054624659,393.0575400353327,96.81408094668869,133
KEN,GRD,Air,Sea,43272.48010378851,1379.1695534659866,96.81282526409841,38
NAM,ERI,Air,Rail,7428.299746798036,236.75519726426865,96.81279424182738,19
EGY,IRN,Air,Rail,5227.244323746559,166.61967150570882,96.81247592065323,114
EGY,ISR,Air,Rail,1131.7136015116366,36.07556236983672,96.81230637136018,19
KEN,SMR,Air,Rail,13416.412754302102,427.6988732249547,96.81212198031244,38
GHA,ITA,Air,Rail,6152.737233177665,196.38633985906895,96.80814680659388,133
GMB,PRK,Air,Sea,42910.616113666816,1369.6838067490473,96.80805373868121,19
RWA,SLB,Air,Sea,56307.87570993287,1797.622526017382,96.80751137677838,19
MOZ,NAM,Air,Road,3518.280757801435,112.32360395980456,96.80742920499627,19
DZA,HUN,Air,Road,3559.027106872846,113.63254930653868,96.80720191517781,38
MWI,HKG,Air,Rail,24659.071376443244,787.3673757926417,96.80698691458102,19
GHA,FJI,Air,Sea,62860.57782488504,2007.3445915000914,96.80667174728796,19
SEN,ASM,Air,Sea,60628.238051039865,1936.2382111237866,96.80637558773559,19
ZAF,NPL,Air,Road,14224.536331129973,454.53564563852524,96.80456617314276,76
RWA,CRI,Air,Sea,53022.79483172603,1694.897549295881,96.8034549014724,19
ZMB,CYM,Air,Sea,50735.2409712216,1621.8445650219558,96.8033175087472,19
ERI,FIN,Air,Rail,10036.049480820622,320.83296160555017,96.80319470107558,19
ESH,TGO,Air,Rail,6239.276275914436,199.4624696950915,96.80311528333696,19
SWZ,CMR,Air,Road,4837.283263595306,154.6670559141666,96.8026049440154,38
MUS,SLV,Air,Sea,55613.62379471318,1778.4674515441031,96.80210112164428,19
TUN,RUS,Air,Rail,7856.944957915612,251.29592221838845,96.80160770421058,1026
SSD,GRC,Air,Rail,7378.947821866303,236.01520403100528,96.80150599071033,38
CMR,LCA,Air,Sea,32826.89873358378,1050.2420107090124,96.80066637048917,38
AGO,BEN,Air,Rail,7717.030081808592,246.90940883693082,96.80046071844436,19
MLI,HUN,Air,Rail,6671.611837920549,213.48919686119152,96.80003570280051,19
LBY,MMR,Air,Rail,10465.548541544587,335.0115370010439,96.79891086768014,38
KEN,JPN,Air,Sea,19947.80086957292,638.7600309457686,96.79784235303805,228
CMR,ITA,Air,Rail,5350.090105813676,171.35163357675012,96.79721966943042,266
GAB,TTO,Air,Sea,32000.352260501204,1025.0596674291953,96.79672380139874,19
ETH,FJI,Air,Sea,55901.80548335798,1791.265418718049,96.79569308499111,19
NER,TON,Air,Sea,69269.5367510547,2221.264711935671,96.7933021987449,19
KEN,THA,Air,Road,16750.561206133574,537.2428895419494,96.7926872244422,38
ZMB,KOR,Air,Road,18770.14454071922,602.0968567857558,96.7922630777851,57
LBY,BEL,Air,Rail,2934.3317789557195,94.16179541692982,96.79103105885183,19
TGO,ASM,Air,Sea,67810.45190808596,2178.8351542806527,96.78687415734383,19
MUS,PAN,Air,Sea,52098.556195160585,1674.0596741006063,96.78674459263401,19
RWA,NAM,Air,Rail,8614.191209011497,276.8431696697699,96.78619660334266,19
EGY,VGB,Air,Sea,32849.072324024935,1056.380385149368,96.78413936707503,19
COM,GRD,Air,Sea,46163.48499453508,1484.7448832969212,96.78372444482324,19
ERI,SVK,Air,Rail,9501.336765189786,305.62913304503957,96.78330385925506,19
MWI,ASM,Air,Sea,81254.29344110584,2614.237089595607,96.7826474406667,19
ESH,GAB,Air,Rail,7515.301004528138,241.87177618027152,96.78160893310144,19
MOZ,MYS,Air,Road,20212.112403792897,650.6713749248031,96.78078489805596,19
LBR,MDG,Air,Sea,26225.966963221563,844.4176634041925,96.7802229576954,19
SYC,PER,Air,Sea,48605.6138302674,1566.4500968648535,96.77722391834212,57
COD,COG,Air,Rail,13051.397894581187,420.6924842677956,96.77664808271255,19
BDI,LVA,Air,Rail,20229.5442758187,652.270293068955,96.7756550311979,19
DJI,CZE,Air,Road,17950.834203430586,578.8341808306957,96.77544689973197,19
MRT,MKD,Air,Rail,9796.424223978078,315.9572334717248,96.77476979101847,19
GNB,LVA,Air,Rail,15333.127956266202,494.5528894876065,96.7746118672055,19
SDN,IRL,Air,Road,10769.219663611657,347.49472983767026,96.77325989540518,19
BFA,UKR,Air,Rail,10357.226948286738,334.2626650232741,96.77266254092687,133
MUS,GNQ,Air,Sea,22395.902247727117,722.803022850544,96.77261038713499,19
GIN,ROU,Air,Rail,10487.239725571733,338.55829831626767,96.77171203123413,19
TZA,MNE,Air,Road,12465.621501257114,402.6822948146044,96.76965729487299,19
GNB,ALB,Air,Rail,14092.54660360761,455.36244592817286,96.76877104801198,19
SWZ,LTU,Air,Road,19298.434857936838,623.7324056464829,96.76796377406761,19
LBR,NOR,Air,Road,23133.449982216593,747.8634177062999,96.76717731993627,19
GNQ,ITA,Air,Sea,17376.279401656615,561.8696960704194,96.76645567740553,133
COD,GLP,Air,Sea,39124.80415725411,1265.2985402192044,96.76599393281664,19
BEN,ITA,Air,Rail,6950.056176466197,224.81690089084387,96.76525059391457,133
MUS,PRK,Air,Sea,32339.70691421235,1046.1302095208612,96.76518339422205,19
LSO,CUB,Air,Sea,50110.28237170693,1621.5212697954935,96.76409472657247,19
BDI,BHS,Air,Sea,47515.56114394224,1538.080359938394,96.76299653648417,19
COD,ISR,Air,Rail,11931.294542420108,386.2189129344089,96.76297562212332,19
SWZ,MDA,Air,Road,15991.554805266649,517.6552570839634,96.76294604628764,19
BWA,GAB,Air,Rail,6451.04814016064,208.84186220879866,96.76266774528212,19
SEN,SMR,Air,Rail,14514.60566400296,469.97656314051864,96.76204387483921,19
BDI,LBN,Air,Rail,11758.386047325219,380.78189914755006,96.76161424182726,19
MWI,SWE,Air,Road,22328.359137603842,723.2642545942487,96.76078188219314,19
COM,PRI,Air,Sea,48668.009028829576,1577.0821862960606,96.75950954689385,19
DZA,GRD,Air,Sea,28697.452610415334,929.9636934964504,96.75942075374685,38
CIV,CMR,Air,Road,4214.485294434135,136.61591189077862,96.75842001225628,38
TCD,IRL,Air,Road,6620.950145423465,214.66983014805857,96.7577186743138,19
UGA,SGP,Air,Road,16914.79953707593,548.6425331648281,96.75643490800914,19
EGY,LTU,Air,Road,4858.649099438803,157.60806421999231,96.75613404066993,19
TUN,SRB,Air,Rail,4601.140265393598,149.26604864725235,96.75589006121109,38
ZAF,BIH,Air,Road,12754.706954479858,414.0693410028379,96.75359580991861,76
COM,SEN,Air,Sea,26338.444413603782,855.2288801830374,96.7529256217527,19
ZAF,AZE,Air,Road,12689.216405125559,412.03957149236857,96.7528367525836,76
LSO,PNG,Air,Sea,45099.19832912691,1466.5185554812424,96.74823808445814,19
GMB,ARG,Air,Sea,26865.271380537197,873.7068916186431,96.74782033934112,57
LBR,GUM,Air,Sea,55428.16429834299,1802.7162802067037,96.74765292513828,19
MWI,GAB,Air,Rail,7116.620394237012,231.60886193038192,96.74552176314003,19
TZA,SMR,Air,Rail,14290.865909823786,465.2070827874346,96.7447243174562,19
LBR,ARG,Air,Sea,28548.88910792715,929.6643500382687,96.74360586668107,57
MOZ,FIN,Air,Road,15339.774819082799,499.5460906640853,96.74345877592253,19
LBY,CYM,Air,Sea,31476.763713055432,1025.0558490964038,96.74345222259541,19
ERI,CYP,Air,Road,7823.498624695559,254.81976557352914,96.74289243473287,19
SEN,GAB,Air,Rail,5317.9690604943535,173.26447488139615,96.7419051726245,19
TGO,RWA,Air,Road,7880.171139013539,256.7885554942954,96.74133275833347,19
GMB,MDG,Air,Sea,28247.20846283307,920.9081033037608,96.7398261512621,19
TUN,KGZ,Air,Rail,13683.184800710706,446.2276132124158,96.73886145870632,38
CPV,LSO,Air,Sea,28204.167149163324,920.2990138861182,96.73701049558055,19
GIN,BHS,Air,Sea,28860.56256138906,941.7822378783446,96.73678489157969,19
SWZ,MNE,Air,Road,19745.898286430114,644.5338879145556,96.73585937410861,19
NER,NAM,Air,Rail,10433.498299236338,340.5778134270255,96.73572752245569,19
SDN,ATG,Air,Sea,42605.67427130824,1391.043703406242,96.73507407828302,19
MRT,COL,Air,Sea,10953.160833780239,357.6523731620987,96.73471084201488,76
AGO,LCA,Air,Sea,39085.92212831509,1276.5041863702215,96.7341075331942,19
GNQ,UZB,Air,Road,27868.15558767896,910.5205023692577,96.73275649870486,19
MUS,GTM,Air,Sea,56267.75425619415,1838.6062305238368,96.73239805848225,19
BWA,PAK,Air,Rail,15660.28911984047,511.7566334711521,96.73213802404968,57
ZMB,GHA,Air,Rail,4705.303402240501,153.77512335303393,96.73187656124763,19
COD,AUS,Air,Sea,12823.083893567627,419.2081981091706,96.73083166585648,114
MUS,SDN,Air,Sea,23229.53519140507,759.5438345272577,96.73026675622728,19
GMB,COD,Air,Road,17408.916558199344,569.5379767068501,96.72846971950929,19
MDG,NCL,Air,Sea,42436.78338920592,1388.3579984029095,96.72840897089281,19
BDI,SGP,Air,Road,14822.142955895752,485.3018072325726,96.72583236663809,19
NAM,KEN,Air,Rail,7216.3219007121625,236.31317622111882,96.72529607918686,38
GHA,EST,Air,Rail,8937.215738739833,292.6760255113942,96.72519905452496,19
ZWE,TTO,Air,Sea,44481.49802154894,1456.7482074154887,96.72504687969418,19
BDI,CHN,Air,Road,21518.961801717076,704.810513919831,96.7247001950457,475
BWA,KOR,Air,Road,17370.924289988245,569.2434194676246,96.72301018665019,57
MOZ,NOR,Air,Road,18371.508783697664,602.088339727679,96.72270608355285,19
DJI,PRI,Air,Sea,41347.86820881798,1355.4664317910415,96.7217985097912,19
GMB,SWZ,Air,Road,25354.781328976784,831.6744517849947,96.71985160907496,19
DZA,BHR,Air,Rail,4044.3506956017386,132.66108369063824,96.71984222745796,38
BDI,EST,Air,Rail,18239.987982080376,598.4072050740004,96.7192565825049,19
SOM,HRV,Air,Rail,14089.176514320336,462.3676172270852,96.7182779152697,19
DJI,TKM,Air,Road,12396.227434568165,406.8616456981779,96.71785914024453,19
NAM,THA,Air,Road,17476.10272329501,573.8798978895165,96.71620207905647,19
GIN,GMB,Air,Road,2474.636655916349,81.26249480870602,96.71618479365752,19
ESH,MUS,Air,Sea,34291.64917280405,1126.30588506243,96.7155097167048,19
COD,CYM,Air,Sea,44780.22145129198,1471.4271718180698,96.71411367757848,19
ZAF,DMA,Air,Sea,42480.82395379588,1395.8836096350158,96.7140853690756,76
NGA,ITA,Air,Rail,6039.935441272198,198.4965090730415,96.71359882894325,266
GNQ,AUS,Air,Sea,48342.34738898448,1588.7547975341515,96.71353402690542,114
NGA,GIB,Air,Sea,24566.939063710397,807.6744175114228,96.71235225757329,38
CMR,YEM,Air,Rail,5440.977061211367,178.8821568690318,96.71231554817093,38
KEN,COK,Air,Sea,56848.43107927437,1869.1235528019674,96.71209298600431,38
LBR,KHM,Air,Rail,41752.43633243547,1373.2016125225825,96.71108626670532,19
LBY,PRK,Air,Rail,11488.579931569946,378.0014247522824,96.70976372185429,19
ZMB,GBR,Air,Rail,11866.949756278993,390.5236802742412,96.70914861615884,57
ZMB,DEU,Air,Road,8673.977423526474,285.58083702260626,96.70761378455951,114
COD,GIB,Air,Sea,29309.58999596475,965.0479480069223,96.70739867688431,19
ZAF,VGB,Air,Sea,44359.676283901375,1461.0774539646025,96.70629369652356,76
DJI,SLV,Air,Sea,47871.37484214228,1576.758734383799,96.70625976466474,19
COD,IRL,Air,Road,9322.149670672667,307.0528455868488,96.70620129010767,19
SEN,SAU,Air,Road,11471.23115097805,377.92675622082163,96.70543857719579,38
ZAF,CXR,Air,Sea,38652.37989530912,1273.4491073853126,96.70537982180015,76
CMR,CIV,Air,Road,3078.469278111642,101.42906199658904,96.7052111671939,38
BEN,ROU,Air,Rail,8415.7047214974,277.32937292774216,96.70462091880052,19
MRT,DEU,Air,Rail,7427.967367576676,244.7939731921479,96.70442853235083,114
ERI,TGO,Air,Rail,6943.7509106669095,228.8430578973034,96.70433083154299,19
NER,SRB,Air,Road,7643.2579755720435,251.90003387386233,96.70428455144472,19
CMR,BIH,Air,Rail,10158.757001895294,334.84287575974514,96.70389915127143,38
ETH,GRD,Air,Sea,43809.08322721424,1444.3436380445266,96.703095496079,19
CIV,COD,Air,Rail,7021.8321045489265,231.53748933755335,96.70260573180668,19
MWI,TGO,Air,Rail,8546.703060407142,281.9314590892793,96.7012840261722,19
SLE,GUM,Air,Sea,56393.5398701156,1860.4248874250522,96.70099644088677,19
ZWE,ERI,Air,Rail,7714.898334323337,254.54321974967436,96.70062768530312,19
SDN,ABW,Air,Sea,43305.168433054605,1429.0455392419894,96.70005777381712,19
SSD,NAM,Air,Rail,7674.561106793265,253.25966499830477,96.70001109543414,19
GHA,SVN,Air,Rail,7960.777343253363,262.70901446658814,96.6999577661944,19
CMR,BEL,Air,Road,8747.790528102572,288.6829046218578,96.69993350098572,38
MLI,GUM,Air,Sea,55760.304917217676,1840.3705561572585,96.69949696492964,19
SWZ,PYF,Air,Sea,59903.7637538925,1977.712504451991,96.69851712059831,19
LBY,COK,Air,Sea,61651.067527952495,2035.50447320539,96.69834675241837,19
COM,VNM,Air,Sea,28864.30614436816,953.2521087633938,96.69747090404462,38
SWZ,NLD,Air,Road,14288.690721857009,471.9016154429446,96.69737679519447,38
ESH,FJI,Air,Sea,61923.78679468126,2045.9075494577053,96.69608779540364,19
KEN,OMN,Air,Rail,4670.576313939538,154.3122761679414,96.69607633414768,38
SEN,ROU,Air,Rail,8379.42720761438,276.9493807528819,96.69488887616068,19
BEN,SMR,Air,Rail,14784.279874862257,488.66069670919063,96.69472777270633,19
TGO,LVA,Air,Rail,12890.461203925772,426.2046856065733,96.69364285060045,19
CIV,HRV,Air,Rail,10046.725241618362,332.1811784864591,96.69363727485644,19
ETH,CHE,Air,Road,5099.281331777891,168.61410682952155,96.69337508839243,19
BDI,TZA,Air,Rail,3794.93869517436,125.53188291970702,96.69212356238236,19
SOM,NAM,Air,Rail,7830.621256189767,259.1344126881454,96.69075537929623,19
NAM,KWT,Air,Sea,24192.744950059918,800.6025453750339,96.69073291588994,19
DJI,SVK,Air,Road,19155.943922975675,634.0923039711158,96.68984046664187,19
EGY,NLD,Air,Road,2999.535752070331,99.29548535552564,96.68963821194696,38
ERI,SYR,Air,Rail,5738.169176911031,189.96794808214855,96.68939792074217,19
BDI,GNB,Air,Rail,13142.709852773918,435.10296934040076,96.6893968274848,19
SOM,GBR,Air,Rail,9096.717757896273,301.2876488333265,96.68795210699159,57
SWZ,ZMB,Air,Rail,4539.021940659875,150.35052582452508,96.6876008137853,19
COD,GUM,Air,Sea,47656.328140054604,1579.1030885274579,96.6864776407307,19
COM,PAN,Air,Sea,51659.088565523474,1712.131640520144,96.68571070829385,19
MOZ,CMR,Air,Rail,5757.679087290291,190.8886072278233,96.68462579567525,38
LSO,ASM,Air,Sea,82581.62449615348,2738.529887934745,96.6838507904839,19
BDI,NCL,Air,Sea,55169.098784682494,1829.8259834476155,96.68324111911059,19
GAB,MHL,Air,Sea,59733.45283058169,1981.2327300016152,96.6832107703185,19
NGA,CXR,Air,Sea,52581.24756956706,1744.265915800398,96.68272246014578,38
TGO,LBY,Air,Rail,5337.387656824465,177.08541174168045,96.6821706960847,19
GIN,TON,Air,Sea,68081.80750681828,2259.2875851262693,96.68151057108759,19
EGY,GBR,Air,Road,2804.213481997001,93.1026381103563,96.67990191516897,57
GNQ,STP,Air,Sea,9150.845177914867,303.9838398819173,96.67807908480881,19
SOM,NCL,Air,Sea,52649.019213271386,1749.337281229801,96.67736017238315,19
SLE,LKA,Air,Road,17010.494919986162,565.2866470236519,96.67683597871407,19
KEN,ESP,Air,Rail,6993.729150565711,232.43292897483173,96.67655232321898,342
LBY,GEO,Air,Road,6450.668322149344,214.39196393178847,96.67643795611625,19
ZAF,GNQ,Air,Sea,15321.455289117483,509.9004581914763,96.67198416488773,76
LSO,BGD,Air,Sea,32204.006777396156,1072.1757113443666,96.67067604737643,38
GMB,MEX,Air,Sea,30974.921065733208,1031.3333056932304,96.67042474941391,95
EGY,PRK,Air,Rail,11258.069971299185,375.135039826273,96.66785656171417,19
DZA,BMU,Air,Sea,26547.421220553806,885.0289071623878,96.6662339825415,38
TUN,GUM,Air,Sea,42625.00087511386,1421.3227999501385,96.6655184263469,38
COD,RUS,Air,Road,15386.172285713059,513.2715218484598,96.664072699062,513
MUS,ESP,Air,Sea,31477.640194269887,1050.2445883494279,96.66352184640381,171
ZMB,GAB,Air,Rail,5418.938966803502,180.80410210804177,96.66347779121244,19
LBR,SLB,Air,Sea,64286.18667308992,2145.4859457253983,96.66260194178932,19
ESH,BIH,Air,Road,9509.416492353334,317.4377221203403,96.66185909119034,19
NER,HKG,Air,Rail,17189.910437811766,573.9144610133137,96.66132954508649,19
COD,SLB,Air,Sea,53938.44791477265,1801.6922595423346,96.65972542927234,19
GNQ,GHA,Air,Road,3883.0837497486364,129.711841630315,96.6595662110375,19
SDN,CUW,Air,Sea,42881.37187697484,1433.1421144995359,96.65789117332541,19
MRT,TON,Air,Sea,66689.71704650731,2229.8390428581592,96.65639750532583,19
MLI,MKD,Air,Rail,11091.458882069635,370.86818117854625,96.65627231618656,19
COM,NIC,Air,Sea,54329.672256229445,1817.0698650162817,96.6554742748187,19
LSO,PRK,Air,Sea,44753.26315962221,1496.9078216242572,96.65519849069952,19
GHA,NOR,Air,Road,11149.050309205237,373.03181358013575,96.65413821595064,19
MRT,SRB,Air,Rail,8061.130316360715,269.75797370664526,96.65359616927232,19
ZWE,NCL,Air,Sea,52036.1164412604,1741.4878817492108,96.6533092766155,19
SOM,ALB,Air,Rail,14483.707055013694,484.75736450434505,96.6530849963819,19
AGO,VGB,Air,Sea,40786.00469265741,1365.2158971157107,96.652734418575,19
BEN,CZE,Air,Rail,7489.030106623642,250.75560670600933,96.65169450334791,19
CIV,EST,Air,Rail,9453.748108319976,316.6773603848526,96.65024541846896,19
ESH,SRB,Air,Road,8780.30736884321,294.2748194681873,96.64846790543554,19
ZAF,ATG,Air,Sea,43141.16582145244,1445.998284565953,96.64821694770494,76
MWI,CYM,Air,Sea,53850.17336631434,1805.348598245196,96.64746000729772,19
LSO,PRT,Air,Sea,30141.238712044345,1010.6123302125474,96.64707764711504,19
TGO,TON,Air,Sea,63616.048960008855,2133.4216401926733,96.64640971096176,19
NGA,COM,Air,Sea,19708.35266826852,660.9620166988283,96.64628481221055,38
BFA,HUN,Air,Road,7780.3026082450115,261.0142010614831,96.64519217048347,19
COD,YEM,Air,Rail,6738.825688678974,226.13903509320068,96.64423676259935,19
MAR,LTU,Air,Rail,6912.058016144888,231.97066878790085,96.643971039507,38
ZWE,NOR,Air,Road,16324.324488090851,548.1220050441666,96.64229900940747,19
